,time,high,low,open,volumefrom,volumeto,close
1432,2022-11-26,416.04,406.48,416.5,26083.31,10731240.37,411.42
1433,2022-11-27,411.51,392.02,412.17,101981.7,40425393.62,396.4
1434,2022-11-28,416.58,399.72,395.87,44079.37,17670394.59,400.88
1435,2022-11-29,416.5,401.55,400.92,78495.04,31591932.11,402.47
1436,2022-11-30,403.65,390.63,403.0,42942.34,16855403.0,392.51
1437,2022-12-01,400.05,391.16,392.51,37702.09,14878923.97,394.64
1438,2022-12-02,392.2,377.14,394.64,36663.41,14342471.99,391.19
1439,2022-12-03,403.51,390.41,391.19,39401.32,15498219.07,393.34
1440,2022-12-04,395.57,389.58,392.44,49247.74,19287918.12,391.65
1441,2022-12-05,402.11,395.69,390.89,27215.63,10773591.27,395.86
1442,2022-12-06,390.14,382.91,395.86,32857.76,12752747.57,388.12
1443,2022-12-07,398.13,392.74,387.66,45729.22,18045415.03,394.61
1444,2022-12-08,396.27,390.18,394.61,37298.11,14596639.18,391.35
1445,2022-12-09,394.84,390.85,391.35,29136.71,11497450.23,394.6
1446,2022-12-10,395.93,387.06,394.6,35337.59,13719077.4,388.23
1447,2022-12-11,396.24,374.38,388.07,55445.51,20825297.79,375.6
1448,2022-12-12,387.59,358.86,375.6,181957.06,66921159.19,367.79
1449,2022-12-13,372.96,358.95,367.79,79538.1,28874661.48,363.03
1450,2022-12-14,358.06,349.26,363.03,51056.61,17973023.16,352.02
1451,2022-12-15,337.04,307.38,352.02,88051.73,27795315.14,315.67
1452,2022-12-16,332.98,306.39,315.67,61874.67,20452321.28,330.54
1453,2022-12-17,343.85,327.68,330.54,62004.75,21270236.92,343.04
1454,2022-12-18,337.89,325.17,343.04,44359.14,14508963.38,327.08
1455,2022-12-19,343.22,335.63,327.69,65433.32,22398125.07,342.3
1456,2022-12-20,340.33,333.93,342.3,40502.07,13543313.68,334.39
1457,2022-12-21,339.67,330.87,333.72,40954.32,13713811.61,334.86
1458,2022-12-22,336.79,332.48,334.86,34764.75,11616178.77,334.14
1459,2022-12-23,336.33,330.52,334.14,33790.88,11213503.53,331.85
1460,2022-12-24,336.06,329.1,331.85,39030.06,12883695.18,330.1
1461,2022-12-25,333.77,330.11,330.1,26803.04,8848029.8,330.11
1462,2022-12-26,334.88,323.91,330.11,26647.12,8880005.06,333.24
1463,2022-12-27,332.84,327.03,333.24,24533.37,8141963.0,331.87
1464,2022-12-28,334.41,331.26,331.45,39703.06,13232342.24,333.28
1465,2022-12-29,334.32,330.73,333.28,45394.74,15084596.38,332.3
1466,2022-12-30,334.75,331.03,331.91,27998.7,9318272.21,332.81
1467,2022-12-31,330.79,325.68,331.98,33578.89,10950987.49,326.13
1468,2023-01-01,330.42,324.62,326.13,40071.82,13151139.36,328.19
1469,2023-01-02,332.89,330.64,328.19,35851.02,11926527.99,332.67
1470,2023-01-03,349.77,334.35,332.67,93761.75,32667469.81,348.41
1471,2023-01-04,350.59,346.94,348.41,37620.45,13077803.56,347.62
1472,2023-01-05,351.17,345.94,347.62,35623.28,12420702.28,348.67
1473,2023-01-06,352.26,347.16,348.32,16619.54,5826147.27,350.56
1474,2023-01-07,371.15,356.11,350.56,44544.1,16448021.18,369.25
1475,2023-01-08,376.28,364.07,368.14,69433.36,25374746.18,365.45
1476,2023-01-09,373.8,367.71,365.08,37014.83,13749867.88,371.47
1477,2023-01-10,384.57,378.33,371.85,40409.19,15394714.08,380.97
1478,2023-01-11,400.98,380.57,380.97,62080.52,23876181.75,384.6
1479,2023-01-12,410.67,390.46,384.6,54987.1,21557860.05,392.05
1480,2023-01-13,421.88,397.36,392.43,63786.94,26101900.34,409.2
1481,2023-01-14,412.75,398.42,409.2,47246.48,19128162.65,404.86
1482,2023-01-15,413.52,397.25,404.86,42248.24,16961641.73,401.48
1483,2023-01-16,405.92,397.51,401.48,40656.56,16366596.97,402.56
1484,2023-01-17,392.34,377.47,402.56,64813.09,25006316.01,385.82
1485,2023-01-18,400.12,392.8,385.82,40928.03,16230488.01,396.56
1486,2023-01-19,423.55,404.9,396.56,49649.96,20246489.48,407.78
1487,2023-01-20,406.63,395.95,407.78,46631.14,18666904.89,400.31
1488,2023-01-21,408.52,399.16,400.31,42229.07,17104428.98,405.04
1489,2023-01-22,412.64,403.5,405.04,42554.54,17356102.59,407.86
1490,2023-01-23,410.28,387.63,407.86,62363.1,25042190.17,401.55
1491,2023-01-24,413.32,404.05,401.59,65001.72,26705587.13,410.84
1492,2023-01-25,409.62,403.43,412.06,42751.98,17402472.89,407.06
1493,2023-01-26,410.82,404.67,405.76,44114.94,18096053.36,410.2
1494,2023-01-27,410.68,401.88,411.11,34083.52,13926030.36,408.59
1495,2023-01-28,434.52,419.2,408.59,51027.59,21558278.59,422.48
1496,2023-01-29,412.69,401.98,421.48,63638.22,26184957.28,411.47
1497,2023-01-30,422.65,411.87,411.68,35867.33,14916777.79,415.89
1498,2023-01-31,432.74,419.88,415.89,41991.07,17677112.59,420.97
1499,2023-02-01,437.02,414.5,420.97,77902.99,33516999.87,430.24
1500,2023-02-02,452.48,424.02,430.08,95250.81,42098481.32,441.98
